,0,1,2,3,4
0,Isolate ID,HCT116 Intrinsic Confluence Disruption Assay,HCT116 Offensive Confluence Disruption Assay,HCT116 Colonization Assay,HCT116 Immune Evasion Assay
1,S1_Neu (ABP1),10.313835098370394,17.294021578556958,11.612618491342062,10.04569929942247
2,S2_Neu (ABP1),14.914476124011355,9.691748851284247,10.111229602453067,11.432062935786341
3,S3_Neu (ABP1),9.380265597695583,11.500190409725388,10.240886465198047,9.739755243478498
4,S4_C5a (ABP2),8.682657942192938,8.527571362106634,11.389957672628498,13.32730103102461
5,S5_C5a (ABP2),8.652519602272038,13.430723263599509,8.915829169552504,10.43206293578626
6,S6_Neg 1-2,11.340017249552403,11.023999933535388,10.671348650072002,11.078802066221202
7,S7_Neg 1-2,12.345428504963781,11.96579191348518,11.994883448606888,11.60898601270916
8,S8_Neu (ABP1),16.964476124011505,,9.282712286435675,11.32095182467525
9,S9_Neu (ABP1),,15.381142790678112,13.532062935786316,9.403653844877297
10,S10_Neu (ABP1),9.7187496282847,10.103365012900175,7.682062935785954,11.289205792929234
11,S11_C5a (ABP2),11.256581387169298,8.189476124011282,13.118931622654944,11.40428515800836
12,S12_C5a (ABP2),9.989329925180952,12.621055071380063,11.278729602452968,9.899168198944242
13,S13_C5a (ABP2),7.846618981154323,8.00645607388587,12.91451907613708,11.10914626911957
14,S14_C5a (ABP2),12.780302454543278,12.691748851284032,10.932062935785982,10.301759905483198
15,S15_Neg 1-2,10.214476124011338,10.001272660807754,11.91331293578623,12.189205792929293
16,S16_Neg 1-2,12.635528755590613,10.539476124011468,8.597447551170822,12.065991507214918
17,S17_T3SS (ABP3),12.064476124011437,12.489476124011453,9.77394327766632,11.650812935786483
18,S18_T3SS (ABP3),10.41556308053313,9.000190409725565,8.876118879841997,9.06307897856706
19,S19_T3SS (ABP3),12.32930865989644,7.828112487647435,9.598029322340878,11.043967697691077
20,S20_Cur (ABP4),,13.355385214920343,9.28206293578633,11.607820511543785
21,S21_Cur (ABP4),14.35870689324242,9.091857076392373,11.009146269119615,9.003491507214541
22,S22_Cur (ABP4),12.466355823260027,12.939476124011323,8.86735705343322,9.361229602452983
23,"S23_T3SS, Cur",6.830385214920291,6.963285647820779,9.165396269119363,8.432062935786405
24,"S24_T3SS, Cur",10.997809457344664,13.955547552582843,9.270524474248003,11.814602618326049
